"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","12-Jun-2015","        298.70","        298.00","        300.90","        294.15","        298.05","        297.55","        297.38","    2718499","       8084.36","      39721","     563792","         20.74"
"TATASTEEL","EQ","15-Jun-2015","        297.55","        298.00","        302.75","        296.05","        296.35","        297.00","        298.66","    2694931","       8048.66","      35614","     696330","         25.84"
"TATASTEEL","EQ","16-Jun-2015","        297.00","        296.80","        297.50","        291.00","        294.40","        294.45","        293.84","    3068405","       9016.28","      43408","     819228","         26.70"
"TATASTEEL","EQ","17-Jun-2015","        294.45","        303.70","        310.95","        298.25","        302.85","        305.05","        305.40","    8323477","      25419.86","      90978","    1482481","         17.81"
"TATASTEEL","EQ","18-Jun-2015","        305.05","        304.30","        306.50","        300.90","        303.70","        303.70","        304.21","    3879758","      11802.51","      48074","     709680","         18.29"
"TATASTEEL","EQ","19-Jun-2015","        303.70","        305.45","        309.75","        304.10","        305.00","        304.95","        306.68","    3289553","      10088.29","      43306","     898715","         27.32"
"TATASTEEL","EQ","22-Jun-2015","        304.95","        309.00","        312.80","        307.00","        310.70","        310.65","        309.82","    3567461","      11052.64","      43830","     710810","         19.92"
"TATASTEEL","EQ","23-Jun-2015","        310.65","        311.10","        316.70","        310.80","        313.00","        313.05","        313.90","    3013141","       9458.23","      35710","     516052","         17.13"
"TATASTEEL","EQ","24-Jun-2015","        313.05","        314.00","        314.40","        302.90","        303.40","        304.55","        308.62","    2831828","       8739.66","      36394","     830358","         29.32"
"TATASTEEL","EQ","25-Jun-2015","        304.55","        303.80","        304.80","        301.20","        303.05","        302.70","        302.80","    4608311","      13953.91","      46272","    2042758","         44.33"
"TATASTEEL","EQ","26-Jun-2015","        302.70","        302.50","        303.10","        297.00","        298.05","        298.65","        299.40","    3380657","      10121.58","      39557","     865133","         25.59"
"TATASTEEL","EQ","29-Jun-2015","        298.65","        294.00","        297.75","        287.40","        296.60","        296.30","        292.43","    3531575","      10327.33","      42025","     723568","         20.49"
"TATASTEEL","EQ","30-Jun-2015","        296.30","        296.30","        306.50","        295.25","        306.30","        304.60","        300.55","    3062319","       9203.88","      39194","     810897","         26.48"
"TATASTEEL","EQ","01-Jul-2015","        304.60","        305.00","        309.00","        303.40","        307.10","        306.95","        306.80","    3143855","       9645.25","      39184","     890617","         28.33"
"TATASTEEL","EQ","02-Jul-2015","        306.95","        307.25","        310.45","        303.20","        304.50","        304.35","        306.94","    3840112","      11786.77","      46638","     941881","         24.53"
"TATASTEEL","EQ","03-Jul-2015","        304.35","        306.35","        307.90","        299.55","        301.20","        301.20","        302.88","    2742506","       8306.58","      32087","     657737","         23.98"
"TATASTEEL","EQ","06-Jul-2015","        301.20","        295.00","        299.75","        292.00","        299.65","        299.00","        295.66","    3708182","      10963.58","      46060","     681931","         18.39"
"TATASTEEL","EQ","07-Jul-2015","        299.00","        301.70","        303.05","        296.10","        298.55","        298.20","        299.39","    3298732","       9875.99","      42921","    1049490","         31.81"
"TATASTEEL","EQ","08-Jul-2015","        298.20","        294.00","        294.00","        281.80","        282.00","        283.15","        286.82","    8141937","      23352.80","      93231","    3161252","         38.83"
"TATASTEEL","EQ","09-Jul-2015","        283.15","        283.50","        287.40","        279.60","        281.25","        280.50","        282.93","    6214726","      17583.54","      78849","    2177320","         35.03"
"TATASTEEL","EQ","10-Jul-2015","        280.50","        282.90","        284.50","        278.75","        281.50","        280.90","        281.10","    4021397","      11304.15","      67868","     898074","         22.33"
"TATASTEEL","EQ","13-Jul-2015","        280.90","        283.50","        285.70","        279.00","        284.20","        284.45","        282.86","    3436859","       9721.42","      39905","     785728","         22.86"
"TATASTEEL","EQ","14-Jul-2015","        284.45","        284.75","        286.70","        280.50","        281.00","        281.15","        282.85","    3430737","       9703.96","      36357","    1200556","         34.99"
"TATASTEEL","EQ","15-Jul-2015","        281.15","        282.70","        284.80","        279.10","        280.90","        280.40","        281.89","    3679789","      10372.98","      46885","    1197562","         32.54"
"TATASTEEL","EQ","16-Jul-2015","        280.40","        285.10","        286.50","        280.10","        281.00","        280.80","        282.15","    6313384","      17813.04","      72257","    2289934","         36.27"
"TATASTEEL","EQ","17-Jul-2015","        280.80","        282.00","        286.35","        280.00","        283.70","        284.05","        283.87","    6449985","      18309.69","      68326","    2519551","         39.06"
"TATASTEEL","EQ","20-Jul-2015","        284.05","        285.00","        287.70","        283.00","        283.30","        283.55","        284.84","    3733723","      10634.95","      41577","    1193612","         31.97"
"TATASTEEL","EQ","21-Jul-2015","        283.55","        284.10","        284.10","        273.85","        274.35","        274.70","        276.83","    5095184","      14105.19","      54261","    1829441","         35.91"
"TATASTEEL","EQ","22-Jul-2015","        274.70","        271.25","        281.00","        268.70","        280.70","        280.40","        276.04","    5910848","      16316.22","      59761","    1639508","         27.74"
"TATASTEEL","EQ","23-Jul-2015","        280.40","        274.00","        274.45","        269.30","        269.60","        269.90","        271.17","    6961219","      18876.92","      65710","    3156636","         45.35"
"TATASTEEL","EQ","24-Jul-2015","        269.90","        269.70","        271.65","        264.20","        264.50","        265.05","        268.10","    3810280","      10215.41","      48771","    1251897","         32.86"
"TATASTEEL","EQ","27-Jul-2015","        265.05","        263.00","        263.20","        250.05","        250.20","        250.75","        254.65","    7648463","      19477.07","      86169","    2860481","         37.40"
"TATASTEEL","EQ","28-Jul-2015","        250.75","        251.00","        252.45","        246.40","        249.20","        249.25","        249.44","    5538500","      13815.42","      64333","    1586549","         28.65"
"TATASTEEL","EQ","29-Jul-2015","        249.25","        251.00","        254.65","        249.40","        250.40","        250.55","        251.42","    4003496","      10065.52","      43942","    1207250","         30.15"
"TATASTEEL","EQ","30-Jul-2015","        250.55","        252.90","        253.00","        247.55","        248.60","        248.15","        249.52","    5169083","      12897.92","      50858","    2031836","         39.31"
"TATASTEEL","EQ","31-Jul-2015","        248.15","        250.00","        252.70","        245.00","        245.70","        246.90","        249.53","    8848138","      22078.44","      54126","    5193506","         58.70"
"TATASTEEL","EQ","03-Aug-2015","        246.90","        246.90","        250.80","        245.30","        247.95","        247.95","        248.17","    3556212","       8825.30","      43990","     858784","         24.15"
"TATASTEEL","EQ","04-Aug-2015","        247.95","        249.70","        259.75","        246.05","        258.80","        256.30","        252.25","    9723318","      24527.20","      85418","    3525638","         36.26"
"TATASTEEL","EQ","05-Aug-2015","        256.30","        260.00","        268.50","        259.95","        262.30","        262.30","        265.02","    7979075","      21145.90","      77749","    1925687","         24.13"
"TATASTEEL","EQ","06-Aug-2015","        262.30","        262.35","        265.40","        256.25","        260.25","        261.00","        261.75","    6376740","      16691.22","      64489","    1522808","         23.88"
"TATASTEEL","EQ","07-Aug-2015","        261.00","        261.00","        264.55","        260.15","        262.05","        262.05","        262.37","    3791638","       9948.04","      38232","     931109","         24.56"
"TATASTEEL","EQ","10-Aug-2015","        262.05","        262.90","        265.00","        260.00","        260.25","        261.15","        262.55","    3401136","       8929.59","      35643","     620338","         18.24"
"TATASTEEL","EQ","11-Aug-2015","        261.15","        259.95","        260.00","        245.70","        247.30","        246.80","        251.50","    8827248","      22200.72","      92274","    3081173","         34.91"
"TATASTEEL","EQ","12-Aug-2015","        246.80","        254.40","        257.90","        246.10","        249.45","        249.05","        251.95","   15172684","      38227.01","     137126","    2474100","         16.31"
"TATASTEEL","EQ","13-Aug-2015","        249.05","        253.35","        253.90","        232.30","        234.00","        233.60","        239.60","   13764560","      32979.36","     135831","    3864065","         28.07"
"TATASTEEL","EQ","14-Aug-2015","        233.60","        234.25","        239.20","        229.00","        237.50","        237.60","        234.77","    9065329","      21282.27","      94176","    1759383","         19.41"
"TATASTEEL","EQ","17-Aug-2015","        237.60","        238.50","        248.50","        234.20","        247.50","        246.75","        242.43","    8524452","      20665.62","      86936","    2314312","         27.15"
"TATASTEEL","EQ","18-Aug-2015","        246.75","        248.10","        254.90","        246.60","        252.40","        252.35","        251.32","    9805064","      24641.63","     112123","    3145393","         32.08"
