"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAPOWER","EQ","18-Sep-2015","         62.15","         62.25","         65.00","         61.70","         64.50","         64.30","         63.85","    4338334","       2769.93","      15951","    2579282","         59.45"
"TATAPOWER","EQ","21-Sep-2015","         64.30","         63.70","         65.70","         63.55","         64.80","         64.70","         64.83","    3129377","       2028.73","      27529","    1329964","         42.50"
"TATAPOWER","EQ","22-Sep-2015","         64.70","         64.90","         65.50","         62.20","         62.80","         62.85","         64.15","    2552620","       1637.38","      26734","     982566","         38.49"
"TATAPOWER","EQ","23-Sep-2015","         62.85","         62.40","         63.95","         61.85","         63.10","         63.25","         63.09","    2186897","       1379.61","      15065","     788358","         36.05"
"TATAPOWER","EQ","24-Sep-2015","         63.25","         63.05","         66.45","         62.65","         65.40","         65.05","         65.12","    6380468","       4155.25","      40761","    2228890","         34.93"
"TATAPOWER","EQ","28-Sep-2015","         65.05","         64.90","         66.95","         63.75","         66.00","         65.50","         65.41","    2253633","       1474.00","      12171","     541489","         24.03"
"TATAPOWER","EQ","29-Sep-2015","         65.50","         64.50","         66.30","         63.60","         66.10","         66.05","         65.00","    3623790","       2355.44","      23005","    1965914","         54.25"
"TATAPOWER","EQ","30-Sep-2015","         66.05","         66.50","         67.00","         64.75","         65.10","         64.95","         65.41","    3624923","       2371.19","      22695","    2350794","         64.85"
"TATAPOWER","EQ","01-Oct-2015","         64.95","         65.30","         66.65","         65.30","         65.90","         65.85","         65.98","    1818223","       1199.75","       8464","     493392","         27.14"
"TATAPOWER","EQ","05-Oct-2015","         65.85","         66.10","         67.50","         65.85","         67.10","         67.20","         66.75","    2183790","       1457.59","       9757","     843022","         38.60"
"TATAPOWER","EQ","06-Oct-2015","         67.20","         67.50","         69.45","         67.00","         69.00","         69.05","         68.44","    3684704","       2521.63","      14162","    1549787","         42.06"
"TATAPOWER","EQ","07-Oct-2015","         69.05","         69.10","         70.75","         68.40","         70.35","         70.35","         69.78","    3527961","       2461.82","      16248","     859229","         24.35"
"TATAPOWER","EQ","08-Oct-2015","         70.35","         70.50","         71.00","         69.10","         69.95","         70.25","         70.11","    2156145","       1511.59","       9463","     688115","         31.91"
"TATAPOWER","EQ","09-Oct-2015","         70.25","         70.45","         71.05","         69.25","         69.80","         69.70","         70.10","    2545925","       1784.78","       6640","    1395023","         54.79"
"TATAPOWER","EQ","12-Oct-2015","         69.70","         69.95","         71.25","         69.55","         69.90","         69.95","         70.24","    5866783","       4120.66","      12536","    2460469","         41.94"
"TATAPOWER","EQ","13-Oct-2015","         69.95","         70.00","         70.35","         69.40","         70.25","         70.15","         70.09","    2212905","       1551.02","       6418","    1003093","         45.33"
"TATAPOWER","EQ","14-Oct-2015","         70.15","         70.00","         70.40","         69.50","         69.95","         69.65","         69.91","    1506954","       1053.57","       4436","     531714","         35.28"
"TATAPOWER","EQ","15-Oct-2015","         69.65","         70.20","         71.10","         70.00","         70.35","         70.20","         70.35","    2276032","       1601.30","       6594","     885200","         38.89"
"TATAPOWER","EQ","16-Oct-2015","         70.20","         70.35","         70.60","         64.00","         69.80","         69.65","         69.66","    2399414","       1671.48","       6713","    1190052","         49.60"
"TATAPOWER","EQ","19-Oct-2015","         69.65","         70.00","         70.00","         68.75","         69.50","         69.45","         69.29","    1948781","       1350.22","       7677","     861128","         44.19"
"TATAPOWER","EQ","20-Oct-2015","         69.45","         69.40","         72.50","         69.35","         70.80","         70.90","         71.46","    7165327","       5120.65","      18797","    3181956","         44.41"
"TATAPOWER","EQ","21-Oct-2015","         70.90","         71.35","         71.35","         69.35","         70.40","         70.60","         70.26","    3607852","       2534.85","       9605","    1381170","         38.28"
"TATAPOWER","EQ","23-Oct-2015","         70.60","         71.10","         71.30","         70.05","         70.80","         70.40","         70.75","    2483461","       1757.12","       7973","    1391350","         56.02"
"TATAPOWER","EQ","26-Oct-2015","         70.40","         70.70","         71.90","         70.15","         70.60","         70.65","         70.86","    3336007","       2363.92","      12962","    1522015","         45.62"
"TATAPOWER","EQ","27-Oct-2015","         70.65","         70.50","         71.50","         70.35","         70.95","         70.95","         70.92","    4220398","       2992.96","      19930","    2491530","         59.04"
"TATAPOWER","EQ","28-Oct-2015","         70.95","         70.80","         71.05","         69.40","         69.55","         69.70","         69.97","    2772890","       1940.25","      13399","    1471827","         53.08"
"TATAPOWER","EQ","29-Oct-2015","         69.70","         69.60","         70.00","         68.50","         69.55","         69.65","         69.33","    6150955","       4264.21","      19783","    4055655","         65.94"
"TATAPOWER","EQ","30-Oct-2015","         69.65","         69.75","         71.50","         68.65","         68.70","         68.85","         69.88","    7852546","       5487.33","      23799","    3363640","         42.84"
"TATAPOWER","EQ","02-Nov-2015","         68.85","         68.70","         69.15","         68.10","         68.95","         68.75","         68.58","    1629516","       1117.50","       7676","     618528","         37.96"
"TATAPOWER","EQ","03-Nov-2015","         68.75","         69.50","         69.60","         68.35","         68.80","         68.85","         68.96","    1841334","       1269.81","       6876","     734688","         39.90"
"TATAPOWER","EQ","04-Nov-2015","         68.85","         69.40","         69.50","         68.45","         68.60","         68.60","         68.99","    2170065","       1497.14","       5678","     837907","         38.61"
"TATAPOWER","EQ","05-Nov-2015","         68.60","         69.10","         69.50","         68.15","         68.40","         68.50","         68.86","    1836314","       1264.44","       7898","     615398","         33.51"
"TATAPOWER","EQ","06-Nov-2015","         68.50","         69.40","         69.50","         66.60","         67.55","         67.55","         67.63","    2400308","       1623.24","       7164","    1150484","         47.93"
"TATAPOWER","EQ","09-Nov-2015","         67.55","         67.00","         69.55","         66.05","         68.15","         68.10","         68.24","    9032436","       6163.33","      25327","    2946801","         32.62"
"TATAPOWER","EQ","10-Nov-2015","         68.10","         69.25","         69.80","         67.35","         68.00","         67.80","         68.57","    4596144","       3151.59","      14046","    1602219","         34.86"
"TATAPOWER","EQ","11-Nov-2015","         67.80","         69.00","         69.30","         68.05","         69.00","         68.45","         68.47","     466299","        319.27","       2716","     225367","         48.33"
"TATAPOWER","EQ","13-Nov-2015","         68.45","         68.45","         68.85","         67.55","         68.20","         68.30","         68.36","    1967314","       1344.80","      16617","     896246","         45.56"
"TATAPOWER","EQ","16-Nov-2015","         68.30","         68.15","         68.55","         66.65","         67.35","         67.30","         67.25","    4186093","       2815.35","      19044","    2086527","         49.84"
"TATAPOWER","EQ","17-Nov-2015","         67.30","         67.50","         68.20","         66.95","         67.40","         67.40","         67.55","    1783141","       1204.58","       5835","     744361","         41.74"
"TATAPOWER","EQ","18-Nov-2015","         67.40","         67.55","         68.25","         65.65","         65.85","         65.85","         67.01","    2070946","       1387.76","       8364","     791815","         38.23"
"TATAPOWER","EQ","19-Nov-2015","         65.85","         66.05","         66.95","         66.05","         66.75","         66.75","         66.61","    1319920","        879.22","       7578","     484729","         36.72"
"TATAPOWER","EQ","20-Nov-2015","         66.75","         66.35","         67.50","         66.30","         66.70","         66.65","         66.94","    1435324","        960.86","       5424","     605862","         42.21"
"TATAPOWER","EQ","23-Nov-2015","         66.65","         67.00","         67.10","         66.50","         67.00","         66.95","         66.86","    1691812","       1131.06","       6927","     940144","         55.57"
"TATAPOWER","EQ","24-Nov-2015","         66.95","         66.90","         67.30","         66.30","         66.70","         66.55","         66.92","    1807371","       1209.56","      10088","     954771","         52.83"
"TATAPOWER","EQ","26-Nov-2015","         66.55","         66.70","         67.05","         66.15","         66.35","         66.30","         66.49","    4945512","       3288.10","      13399","    3042701","         61.52"
"TATAPOWER","EQ","27-Nov-2015","         66.30","         66.80","         67.35","         65.90","         66.30","         66.25","         66.47","    1778931","       1182.52","       6849","     730179","         41.05"
"TATAPOWER","EQ","30-Nov-2015","         66.25","         66.50","         67.90","         66.45","         67.20","         66.80","         66.98","    6754131","       4523.73","      32784","    4605025","         68.18"
"TATAPOWER","EQ","01-Dec-2015","         66.80","         68.00","         68.00","         66.35","         66.40","         66.60","         67.13","    3104617","       2084.26","      12918","    1497206","         48.23"
"TATAPOWER","EQ","02-Dec-2015","         66.60","         66.80","         66.95","         65.85","         66.10","         66.30","         66.33","    1407703","        933.67","       6594","     552593","         39.25"
"TATAPOWER","EQ","03-Dec-2015","         66.30","         66.00","         66.80","         65.25","         65.30","         65.65","         66.17","    1727696","       1143.17","       6807","     690464","         39.96"
"TATAPOWER","EQ","04-Dec-2015","         65.65","         64.90","         66.00","         64.00","         64.05","         64.20","         64.79","    2544924","       1648.77","      11230","    1147388","         45.09"
"TATAPOWER","EQ","07-Dec-2015","         64.20","         64.90","         64.95","         64.00","         64.10","         64.15","         64.35","    1516182","        975.65","       8014","     694867","         45.83"
"TATAPOWER","EQ","08-Dec-2015","         64.15","         62.90","         64.30","         62.75","         63.25","         63.55","         63.58","    2207354","       1403.53","       7927","    1032838","         46.79"
"TATAPOWER","EQ","09-Dec-2015","         63.55","         63.75","         63.75","         61.70","         62.15","         62.00","         62.41","    1717959","       1072.16","       7558","     808211","         47.04"
"TATAPOWER","EQ","10-Dec-2015","         62.00","         62.30","         62.90","         62.00","         62.55","         62.60","         62.51","    1552855","        970.63","       8208","     868977","         55.96"
"TATAPOWER","EQ","11-Dec-2015","         62.60","         62.40","         63.15","         61.00","         61.80","         61.85","         62.08","    2013081","       1249.77","       9540","     798233","         39.65"
"TATAPOWER","EQ","14-Dec-2015","         61.85","         62.00","         62.55","         61.10","         61.90","         61.60","         61.81","    1926459","       1190.69","       8445","     591869","         30.72"
"TATAPOWER","EQ","15-Dec-2015","         61.60","         61.50","         62.05","         61.10","         61.30","         61.45","         61.43","    1989111","       1221.93","       9787","     735025","         36.95"
"TATAPOWER","EQ","16-Dec-2015","         61.45","         61.95","         63.10","         61.70","         61.80","         62.00","         62.45","    2509005","       1566.75","      12272","     751449","         29.95"
"TATAPOWER","EQ","17-Dec-2015","         62.00","         62.95","         64.95","         62.30","         64.75","         64.75","         63.89","    3638996","       2324.79","      14790","    1612883","         44.32"
"TATAPOWER","EQ","18-Dec-2015","         64.75","         64.75","         66.00","         64.50","         64.90","         65.00","         65.17","    3813660","       2485.24","      17324","    1637997","         42.95"
"TATAPOWER","EQ","21-Dec-2015","         65.00","         65.00","         65.50","         64.40","         64.95","         65.00","         65.01","    2932353","       1906.19","      26307","    1329309","         45.33"
"TATAPOWER","EQ","22-Dec-2015","         65.00","         65.05","         66.40","         64.75","         65.25","         65.25","         65.58","    2654585","       1740.85","      15877","     891597","         33.59"
"TATAPOWER","EQ","23-Dec-2015","         65.25","         65.65","         66.15","         65.30","         65.50","         65.75","         65.84","    1163831","        766.30","       3859","     472676","         40.61"
"TATAPOWER","EQ","24-Dec-2015","         65.75","         66.00","         66.80","         65.45","         66.55","         66.40","         66.17","    1359015","        899.21","       7326","     390036","         28.70"
"TATAPOWER","EQ","28-Dec-2015","         66.40","         67.00","         68.35","         67.00","         67.30","         67.50","         67.84","    3739245","       2536.72","      12520","    1263327","         33.79"
"TATAPOWER","EQ","29-Dec-2015","         67.50","         67.70","         67.90","         66.80","         67.05","         67.10","         67.30","    1868048","       1257.14","       9545","     628866","         33.66"
"TATAPOWER","EQ","30-Dec-2015","         67.10","         68.45","         68.45","         67.45","         67.85","         67.75","         67.82","    2193301","       1487.51","      13145","     882530","         40.24"
"TATAPOWER","EQ","31-Dec-2015","         67.75","         67.90","         69.00","         67.60","         67.85","         67.90","         68.26","    3580051","       2443.89","      12181","    1935352","         54.06"
"TATAPOWER","EQ","01-Jan-2016","         67.90","         68.10","         69.45","         67.80","         68.85","         68.95","         68.62","    1973896","       1354.45","       8446","     617073","         31.26"
"TATAPOWER","EQ","04-Jan-2016","         68.95","         68.90","         69.90","         67.50","         68.40","         68.25","         68.61","    2644953","       1814.68","       9962","     986521","         37.30"
"TATAPOWER","EQ","05-Jan-2016","         68.25","         68.55","         70.70","         68.45","         69.30","         69.35","         69.52","    3266085","       2270.51","      13305","     893380","         27.35"
"TATAPOWER","EQ","06-Jan-2016","         69.35","         69.30","         69.75","         68.00","         68.70","         68.80","         68.90","    3274557","       2256.28","      18607","    1207110","         36.86"
"TATAPOWER","EQ","07-Jan-2016","         68.80","         67.95","         68.40","         65.80","         66.30","         66.35","         67.23","    2616771","       1759.17","       9836","    1321335","         50.49"
"TATAPOWER","EQ","08-Jan-2016","         66.35","         67.00","         69.30","         66.35","         68.40","         68.70","         67.88","    2913346","       1977.54","      16673","     912289","         31.31"
"TATAPOWER","EQ","11-Jan-2016","         68.70","         67.95","         67.95","         66.20","         67.30","         67.15","         67.03","    3288875","       2204.66","      12090","    1441233","         43.82"
"TATAPOWER","EQ","12-Jan-2016","         67.15","         67.65","         68.25","         66.45","         67.10","         67.00","         67.25","    2857305","       1921.45","      14689","    1248624","         43.70"
"TATAPOWER","EQ","13-Jan-2016","         67.00","         67.50","         68.00","         64.40","         65.80","         65.70","         65.95","    3728023","       2458.65","      11687","    1553634","         41.67"
"TATAPOWER","EQ","14-Jan-2016","         65.70","         65.10","         65.85","         63.50","         64.80","         64.75","         64.86","    2720635","       1764.59","      11068","    1373817","         50.50"
"TATAPOWER","EQ","15-Jan-2016","         64.75","         65.00","         65.50","         61.30","         61.60","         61.75","         63.26","    2254377","       1426.11","      12121","     911272","         40.42"
"TATAPOWER","EQ","18-Jan-2016","         61.75","         61.45","         63.45","         61.10","         61.75","         61.65","         62.44","    2870369","       1792.38","      15750","    1059954","         36.93"
"TATAPOWER","EQ","19-Jan-2016","         61.65","         62.20","         64.95","         62.00","         64.00","         64.25","         64.11","    3722032","       2386.15","      16937","    1508368","         40.53"
"TATAPOWER","EQ","20-Jan-2016","         64.25","         63.20","         63.70","         60.40","         61.60","         61.75","         61.98","    3483973","       2159.35","      12630","    1611082","         46.24"
