"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ITC","EQ","08-Oct-2015","        347.25","        346.75","        346.75","        335.40","        339.85","        339.10","        338.56","    6245542","      21145.15","      55531","    4050167","         64.85"
"ITC","EQ","09-Oct-2015","        339.10","        340.90","        344.80","        340.20","        342.55","        343.45","        342.83","    3689809","      12649.90","      35273","    2282893","         61.87"
"ITC","EQ","12-Oct-2015","        343.45","        343.05","        348.40","        338.85","        340.45","        340.75","        341.82","    4045612","      13828.91","      39940","    2351291","         58.12"
"ITC","EQ","13-Oct-2015","        340.75","        340.00","        345.90","        339.65","        343.05","        344.05","        343.83","    4670156","      16057.23","      52703","    3490198","         74.73"
"ITC","EQ","14-Oct-2015","        344.05","        344.20","        345.65","        342.50","        345.00","        344.10","        343.99","    6055079","      20829.08","      36445","    5104411","         84.30"
"ITC","EQ","15-Oct-2015","        344.10","        344.00","        352.40","        343.65","        349.00","        349.40","        349.97","    6330365","      22154.40","      43349","    4091333","         64.63"
"ITC","EQ","16-Oct-2015","        349.40","        348.05","        350.00","        343.50","        348.85","        348.80","        346.10","    6424590","      22235.78","      58949","    4527191","         70.47"
"ITC","EQ","19-Oct-2015","        348.80","        348.00","        352.00","        345.20","        351.00","        351.00","        350.10","    7458475","      26112.39","      54045","    5869954","         78.70"
"ITC","EQ","20-Oct-2015","        351.00","        350.50","        351.25","        347.80","        349.10","        348.65","        349.08","    4924451","      17190.30","      47342","    3856943","         78.32"
"ITC","EQ","21-Oct-2015","        348.65","        349.10","        350.00","        347.65","        348.85","        348.55","        348.55","    3643858","      12700.82","      32947","    2750494","         75.48"
"ITC","EQ","23-Oct-2015","        348.55","        350.10","        358.95","        350.10","        358.35","        358.35","        356.51","    5816505","      20736.43","      71711","    4016377","         69.05"
"ITC","EQ","26-Oct-2015","        358.35","        358.85","        359.80","        355.00","        355.50","        356.50","        357.32","    5264353","      18810.54","      82220","    3894894","         73.99"
"ITC","EQ","27-Oct-2015","        356.50","        354.70","        356.95","        353.25","        354.90","        356.00","        355.17","    9960082","      35375.18","      47099","    5711235","         57.34"
"ITC","EQ","28-Oct-2015","        356.00","        354.35","        358.95","        354.00","        354.60","        355.20","        356.49","    6474972","      23082.85","      67040","    3672268","         56.71"
"ITC","EQ","29-Oct-2015","        355.20","        355.10","        356.00","        347.10","        356.00","        350.00","        349.86","    5092444","      17816.44","      64196","    3293450","         64.67"
"ITC","EQ","30-Oct-2015","        350.00","        351.45","        351.45","        330.90","        334.35","        334.65","        338.48","   18518698","      62682.98","     154575","   10306464","         55.65"
"ITC","EQ","02-Nov-2015","        334.65","        333.00","        339.70","        329.95","        336.00","        337.20","        334.82","    6884021","      23049.03","      90322","    4485556","         65.16"
"ITC","EQ","03-Nov-2015","        337.20","        336.80","        338.90","        332.80","        334.30","        334.85","        335.15","    2607387","       8738.59","      34527","    1517831","         58.21"
"ITC","EQ","04-Nov-2015","        334.85","        336.85","        338.20","        334.00","        335.25","        335.70","        335.89","    3320058","      11151.89","      38958","    2137821","         64.39"
"ITC","EQ","05-Nov-2015","        335.70","        334.00","        339.20","        333.25","        336.40","        337.15","        337.08","    3592068","      12108.01","      62972","    2150395","         59.87"
"ITC","EQ","06-Nov-2015","        337.15","        335.65","        339.45","        335.00","        338.45","        337.70","        337.50","    2975532","      10042.53","      44871","    2044324","         68.70"
"ITC","EQ","09-Nov-2015","        337.70","        331.50","        344.00","        330.35","        342.75","        343.05","        338.19","    7999916","      27054.89","      51587","    5943957","         74.30"
"ITC","EQ","10-Nov-2015","        343.05","        340.80","        345.05","        335.15","        335.20","        336.75","        339.54","    4819164","      16363.10","      36268","    3522038","         73.08"
"ITC","EQ","11-Nov-2015","        336.75","        338.90","        339.00","        333.10","        334.20","        334.25","        334.71","     528693","       1769.57","       8628","     201006","         38.02"
"ITC","EQ","13-Nov-2015","        334.25","        330.40","        333.80","        327.10","        330.00","        329.80","        330.08","   12420613","      40997.97","     112831","   10435950","         84.02"
"ITC","EQ","16-Nov-2015","        329.80","        330.00","        339.00","        329.60","        337.70","        338.30","        336.49","    5849166","      19681.93","      54773","    4105907","         70.20"
"ITC","EQ","17-Nov-2015","        338.30","        342.20","        350.25","        339.10","        348.55","        349.10","        347.09","    7715258","      26778.69","      54265","    5285565","         68.51"
"ITC","EQ","18-Nov-2015","        349.10","        351.00","        351.15","        344.10","        348.10","        347.85","        347.81","    6644147","      23108.69","      64512","    4493670","         67.63"
"ITC","EQ","19-Nov-2015","        347.85","        350.00","        353.00","        348.80","        352.50","        352.05","        350.57","   11291847","      39586.11","      61272","    9050016","         80.15"
"ITC","EQ","20-Nov-2015","        352.05","        352.25","        352.25","        343.10","        344.10","        344.45","        348.03","    6572094","      22873.02","      59409","    4334355","         65.95"
"ITC","EQ","23-Nov-2015","        344.45","        343.35","        344.85","        336.25","        337.45","        337.25","        337.96","    5993134","      20254.48","      53439","    4481875","         74.78"
"ITC","EQ","24-Nov-2015","        337.25","        339.15","        339.60","        332.30","        336.00","        335.90","        335.89","    8724234","      29303.61","      61596","    6293661","         72.14"
"ITC","EQ","26-Nov-2015","        335.90","        336.15","        345.00","        334.85","        344.35","        342.80","        339.07","    6276983","      21283.11","      56342","    4144422","         66.03"
"ITC","EQ","27-Nov-2015","        342.80","        344.40","        345.00","        338.85","        344.55","        344.35","        342.13","    3784751","      12948.95","      48084","    2465251","         65.14"
"ITC","EQ","30-Nov-2015","        344.35","        343.20","        346.80","        340.55","        346.15","        342.55","        342.80","   11503443","      39434.06","      91189","    9542932","         82.96"
"ITC","EQ","01-Dec-2015","        342.55","        345.20","        347.00","        341.00","        346.00","        346.25","        342.90","    6751283","      23150.11","      46402","    4830280","         71.55"
"ITC","EQ","02-Dec-2015","        346.25","        346.00","        349.75","        342.40","        349.10","        349.40","        347.62","    3090011","      10741.59","      31984","    1997894","         64.66"
"ITC","EQ","03-Dec-2015","        349.40","        346.10","        347.90","        342.30","        343.50","        343.35","        344.64","    3729477","      12853.11","      49657","    2531981","         67.89"
"ITC","EQ","04-Dec-2015","        343.35","        341.30","        341.75","        335.00","        335.80","        335.95","        338.40","    9082549","      30734.90","      59819","    7476359","         82.32"
"ITC","EQ","07-Dec-2015","        335.95","        335.00","        335.90","        310.55","        313.00","        313.55","        317.91","   33913618","     107813.33","     253348","   23162862","         68.30"
"ITC","EQ","08-Dec-2015","        313.55","        311.00","        318.20","        310.60","        314.30","        314.75","        315.20","   12669492","      39934.27","     127494","    7958756","         62.82"
"ITC","EQ","09-Dec-2015","        314.75","        319.50","        319.50","        315.25","        317.50","        317.40","        317.66","   10049633","      31923.49","      87848","    7311425","         72.75"
"ITC","EQ","10-Dec-2015","        317.40","        317.50","        321.75","        317.00","        321.20","        321.25","        320.11","    5552200","      17773.35","      83829","    3788285","         68.23"
"ITC","EQ","11-Dec-2015","        321.25","        321.00","        322.45","        315.40","        320.50","        321.00","        318.37","    6007484","      19125.76","      82171","    3837873","         63.88"
"ITC","EQ","14-Dec-2015","        321.00","        320.00","        322.40","        317.15","        321.00","        320.10","        320.19","    4861457","      15565.66","      44311","    2918855","         60.04"
"ITC","EQ","15-Dec-2015","        320.10","        320.00","        323.90","        318.00","        323.40","        322.95","        321.79","    6726379","      21644.59","      96751","    5068716","         75.36"
"ITC","EQ","16-Dec-2015","        322.95","        323.00","        324.65","        318.10","        319.40","        319.25","        320.47","    5199131","      16661.65","      82840","    3583041","         68.92"
"ITC","EQ","17-Dec-2015","        319.25","        319.70","        321.75","        316.30","        319.80","        320.50","        319.02","    5789219","      18469.04","      66090","    3902406","         67.41"
"ITC","EQ","18-Dec-2015","        320.50","        320.90","        323.00","        316.40","        317.00","        317.10","        318.09","    9484202","      30168.72","      84394","    7601424","         80.15"
"ITC","EQ","21-Dec-2015","        317.10","        320.00","        327.45","        317.05","        325.85","        326.55","        323.90","    5361756","      17366.77","      70212","    3382990","         63.09"
"ITC","EQ","22-Dec-2015","        326.55","        325.05","        325.50","        319.50","        320.60","        320.25","        321.92","    4061480","      13074.91","      45953","    2450872","         60.34"
"ITC","EQ","23-Dec-2015","        320.25","        322.00","        324.00","        320.00","        321.25","        321.50","        321.57","    3515014","      11303.37","      33730","    2117956","         60.25"
"ITC","EQ","24-Dec-2015","        321.50","        323.00","        324.75","        320.60","        323.60","        323.70","        322.47","    2438817","       7864.55","      29702","    1480560","         60.71"
"ITC","EQ","28-Dec-2015","        323.70","        322.70","        327.05","        322.45","        325.50","        326.20","        325.79","    6054907","      19726.50","      36165","    4838064","         79.90"
"ITC","EQ","29-Dec-2015","        326.20","        326.45","        328.00","        323.35","        326.55","        324.85","        325.11","    2956884","       9613.04","      38058","    1789441","         60.52"
"ITC","EQ","30-Dec-2015","        324.85","        326.50","        327.50","        324.25","        326.05","        326.55","        325.96","    3199804","      10430.02","      43448","    2100233","         65.64"
"ITC","EQ","31-Dec-2015","        326.55","        325.50","        330.00","        323.35","        328.65","        327.80","        326.92","    5355352","      17507.92","      42405","    3532606","         65.96"
"ITC","EQ","01-Jan-2016","        327.80","        327.60","        329.00","        325.65","        327.10","        327.50","        327.35","     986305","       3228.67","      12769","     387116","         39.25"
"ITC","EQ","04-Jan-2016","        327.50","        325.50","        326.10","        321.55","        325.55","        325.10","        324.24","    3937630","      12767.49","      62506","    2529430","         64.24"
"ITC","EQ","05-Jan-2016","        325.10","        325.10","        326.40","        324.05","        324.50","        324.85","        325.09","    3877655","      12605.70","      55279","    2704325","         69.74"
"ITC","EQ","06-Jan-2016","        324.85","        327.00","        327.00","        314.55","        315.00","        315.10","        317.15","   10156320","      32211.23","     103156","    8001271","         78.78"
"ITC","EQ","07-Jan-2016","        315.10","        313.80","        313.80","        308.65","        310.05","        309.60","        310.43","    7872807","      24439.44","      79882","    5970944","         75.84"
"ITC","EQ","08-Jan-2016","        309.60","        311.20","        317.00","        309.75","        312.45","        313.65","        314.16","    6560224","      20609.32","      39050","    4527331","         69.01"
"ITC","EQ","11-Jan-2016","        313.65","        310.00","        316.80","        309.75","        315.95","        316.05","        312.91","    4584482","      14345.19","      44037","    2815857","         61.42"
"ITC","EQ","12-Jan-2016","        316.05","        315.25","        316.90","        312.50","        316.85","        315.15","        314.81","    4636511","      14596.33","      78312","    3174954","         68.48"
"ITC","EQ","13-Jan-2016","        315.15","        317.35","        320.40","        314.65","        316.95","        315.75","        317.05","    4575057","      14505.28","      49477","    2754380","         60.20"
"ITC","EQ","14-Jan-2016","        315.75","        313.65","        318.75","        312.25","        315.90","        317.25","        315.74","    7660816","      24188.23","      50537","    5846499","         76.32"
"ITC","EQ","15-Jan-2016","        317.25","        315.10","        317.40","        312.30","        312.70","        313.90","        314.66","    5319830","      16739.27","      40477","    3893007","         73.18"
"ITC","EQ","18-Jan-2016","        313.90","        313.90","        318.65","        313.25","        315.35","        315.40","        315.17","    7886674","      24856.52","      46260","    6263349","         79.42"
"ITC","EQ","19-Jan-2016","        315.40","        315.25","        317.50","        311.95","        312.80","        314.05","        315.19","    4557407","      14364.70","      32849","    3270860","         71.77"
"ITC","EQ","20-Jan-2016","        314.05","        310.40","        320.00","        305.00","        309.75","        308.95","        309.66","    6429138","      19908.41","      56327","    4011397","         62.39"
